FMID,MarketName,street,city,County,State,zip,x,y
1000701,"New Garden Growers Market","8943 Newport Gap Pike","Avondale Borough",Chester,Pennsylvania,19311,-75.755475,39.809987
1019227,"New Glarus Farmers Market","1101 Hwy 69","New Glarus",Green,Wisconsin,53574,-89.632242,42.809612
1005199,"New Gloucester Community Market","1095 Lewiston Rd. (rt. 100)","New Gloucester",Cumberland,Maine,04260,-70.289,43.9916
1002534,"New Hampton Farmers Market","Corner Of Main Street & Chestnut Avenue","New Hampton",Chickasaw,Iowa,50659,-92.3154,43.0593
1007394,"New Harmony Farmers Market","North End Of Main St.","New Harmony",Posey,Indiana,,-87.5314,38.6804
1007491,"New Hartford Farmers’ Market","Pine Meadow Green, Rte. 44 And Church St.","New Hartford",Litchfield,Connecticut,,-72.9752,41.8793
1002787,"New Harvest Park Farmers Market","4775 New Harvest Lane",Knoxville,Knox,Tennessee,37918,-83.884558,36.040025
1005939,"New Haven - Cityseed Downtown Farmers Market","Church St.","New Haven","New Haven",Connecticut,06510,-72.924912,41.307645
1007826,"New Haven - Upper State Street Farmers’ Market","State St. And Mechanic St.","New Haven","New Haven",Connecticut,,-72.9089,41.3161
1016890,"New Haven Farmers Market","956 Park Ave.","New Haven",Allen,Indiana,46774,-85.016707,41.068937
1008638,"New Haven Farmers' Market","Olive And Main","New Haven",Franklin,Missouri,63068,-91.214845,38.615501
1005991,"New Highland Baptist Church Farmers Market","9200 New Ashcake Road",Mechanicsville,Hanover,Virginia,23116,-77.410676,37.699238
1007391,"New Holstein Farmers Market","2031 Wisconsin Ave.","New Holstein",Calumet,Wisconsin,,-88.0929,43.9497
1000298,"New Hope Community Farmers Market","4300 Xylon Avenue N","New Hope",Hennepin,Minnesota,55428,-93.38403,45.03428
1007631,"New Horizons Farmers Market","2660 Breton Rd., S.E. Corner Of Breton/woodmeadow","Grand Rapids","Kent County",Michigan,,-85.606,42.9161
1009562,"New Lafayette Street Organic Growers' Market","1105 Lafayette St",Tallahassee,,Florida,,-84.266,30.4358
1010526,"New Leaf Winter Farmers Market","333 Main Street","Green Bay",Brown,Wisconsin,54301,-88.011489,44.517696
1000495,"New Lenox Farmers Market","1 Veterans Parkway","New Lenox",Will,Illinois,60451,-87.9799,41.5142
1000967,"New London Farmers And Flea Market","East Main Street, Old School Parking Lot","New London",Huron,Ohio,44851,-81.5906,41.4839
1006957,"New London Farmers Market",,"New London",Kandiyohi,Minnesota,56273,-94.943233,45.301166
1002588,"New London Field Of Greens Markets","Corner Of State And Bank Streets - Parade Plaza","New London","New London",Connecticut,06320,-72.094023,41.353892
1002589,"New London Field Of Greens Markets","365 Montauk Avenue","New London","New London",Connecticut,06320,-72.1038034,41.3372155
1008083,"New London Field Of Greens On Hodges Square","Williams Street","New London","New London",Connecticut,06320,-72.102904,41.368891
1007472,"New Milford Farmers Market","Town Green At Main St.","New Milford",Litchfield,Connecticut,06776,-73.4114,41.5772
1012708,"New Morning Farm Market - Tuesday","4400 36th St Nw","Washington, Dc","District Of Columbia","District Of Columbia",20008,-77.070101,38.946505
1012707,"New Morning Farm Market - Wednesday","420 12th St Se",Washington,"District Of Columbia","District Of Columbia",20003,-76.988105,38.88299
1012703,"New Morning Farmers Market-saturday","4400 Thirty-sixth St. Nw",Washington,"District Of Columbia","District Of Columbia",20008,-77.070128,38.946848
1003929,"New Paltz Farmers Market","28 Main Street","New Paltz",Ulster,"New York",12561,-74.0877,41.746921
1009497,"New Prague Farmers Market","Community Baptist Church Lot 500 Cr 37","New Prague",,Minnesota,56071,-93.5244,44.5302
1003155,"New Providence Farmers Market","360 Elkwood Avenue","New Providence",Union,"New Jersey",07974,-74.403942,40.708361
1001721,"New Richmond Farmers Market","1100 Heritage Drive","New Richmond","St. Croix",Wisconsin,54017,-92.5357,45.1104
1000483,"New Sharon Farmers' Market","Rt. 2 And Rt. 27","New Sharon",Franklin,Maine,04955,-70.129,44.6533
1010772,"New Smyrna Beachside Farmers Market @ Norwoods","400 E. Second Avenue","New Smyrna Beach",Volusia,Florida,32169,-80.9013032,29.0294987
1007362,"New Stanton Turnpike Plaza Farmers Market","New Stanton Turnpike Plaza",Hunker,Westmoreland,Pennsylvania,15639,-76.8825,40.2952
1009526,"New Wilmington Farmers' Market","Jameson Heath Care Parking Lot -market St. & Vine St","New Wilmington",,Pennsylvania,16142,-80.3331,41.1213
1000083,"New York Botanical Garden Greenmarket","Kazimiroff Blvd-bedford Pk & Mosholu Blvd Inside Nybg Mosholu Gate",Bronx,Bronx,"New York",10458,-73.880696,40.86686
1012536,"Newark Farmers Market","2086 Newpark Mall",Newark,Alameda,California,,-121.998246,37.525397
1003755,"Newark Farmers' Market","Central Park, Church Street",Newark,Wayne,"New York",14513,-77.09458,43.04465
1000292,"Newark Valley Farmers Market","Route 38","Newark Valley",Tioga,"New York",13811,-76.183963,42.223179
1003592,"Newaygo Area Chamber Of Commerce Farmers Market","28 State Rd.",Newaygo,Newaygo,Michigan,49337,-85.799049,43.419762
1009540,"Newberg Farmers' Market","First St And Howard, Next To The Post Office And Across From City Hall",Newberg,,Oregon,97132,-122.975,45.3003
1004568,"Newberry Farmers Market","7964 M-123",Newberry,Luce,Michigan,49868,-85.5092,46.3464
1001596,"Newberry Farmers Market","State Road 26 And 253rd Street",Newberry,Alachua,Florida,32669,-82.6104202866554,29.6463100612164
1000908,"Newburgh Farmers Market At Downing Park","Corner Of Rt. 9w And Rt. 52 (robinson Ave.And South St.)",Newburgh,Orange,"New York",12550,-74.019356,41.507035
1005046,"Newcastle Downtown Farmers Market","Nw 10th And Main Street",Newcastle,Mcclain,Oklahoma,73065,-97.6008,35.2563
1009192,"Newell Farmers Market","1704 Rocky River Road",Charlotte,,"North Carolina",28213,-80.7345,35.2786
1018296,"Newfane Methodist Church Farmer's Market","2699 Main Street",Newfane,Niagara,"New York",14108,-78.7091315,43.2841508
1009916,"Newfield Farmer And Artisan Market","637 Water St.",Newfield,York,Maine,04056,-70.8541706,43.6491838
1012044,"Newmarket Farmers Market","5 Granite St",Newmarket,Rockingham,"New Hampshire",03875,-70.9380776,43.0788567
1007262,"Newmarket Winter Farmers' Market","137 Main Street",Newmarket,Rockingham,"New Hampshire",03857,-70.936445,43.078268
1019240,"Newport Beach Certified Farmers' Market By Farmer Mark","1 Mcfadden Place","Newport Beach",Orange,California,92663,-117.9286417,33.6082794
1009914,"Newport Farmer's Market","Hwy 101 And Angle St.",Newport,Lincoln,Oregon,97365,-124.0543361,44.6344577
1007320,"Newport Farmers' Market","Main Street On Town Common",Newport,Sullivan,"New Hampshire",03773,-72.174168,43.365959
1004833,"Newport News Farmers Market","2801 Jefferson Ave.","Newport News","Newport News",Virginia,23607,-76.4223,36.9834
1010098,"Newport, Vt Farmers Market","The Causeway",Newport,Orleans,Vermont,05855,-72.2051022,44.9364356
1009990,"Newton County Farmer's Market","Hwy 7 Court St.",Jasper,Newton,Arkansas,72641,-93.186362,36.008513
1009991,"Newton County Farmer's Market","West Court St.",Jasper,Newton,Arkansas,72641,-93.192519,36.006042
1012049,"Newton Farmers' Market Depot","250 Albemarle Road",Newtonville,Middlesex,Massachusetts,02460,-71.216376,42.357832
1003043,"Newton Farmers' Markets","1200 Beacon St.",Newton,Middlesex,Massachusetts,02461,-71.2132,42.3312
1012647,"Niagara Falls City Market","Pine Avenue At 18th Street","Niagara Falls, Usa",Niagara,"New York",,-79.040395,43.096277
1019294,"Nicholasville Farmers Market","717 N. Main Street",Nicholasville,Jessamine,Kentucky,40356,-84.56655,37.893076
1004917,"Nickelsville Farmers Market","11826 Nickelsville Hwy",Nickelsville,Scott,Virginia,24271,-82.4157,36.752
1003208,"Niles Farmers Market","Town Hall, 5923 New Hope Road",T/niles,Cayuga,"New York",13118,-76.3519797474146,42.7978312969208
1004468,"Niles French Market","Corner Of Front & Main Street",Niles,Berrien,Michigan,49120,-86.2588,41.8302
1000544,"Ninety Six Farmers Market","Sc Hwy 34 & Cane Bridge St","Ninety Six",Greenwood,"South Carolina",29666,-82.0231,34.1751
1001412,"Nipomo Certified Farmers' Market","1645 Trilogy Parkway",Nipomo,"San Luis Obispo",California,93444,-120.552313,35.030541
1004527,"Niwot Farmers Market","7980 Niwot Rd",Niwot,Boulder,Colorado,80503,-105.169,40.1011
1007410,"Nixa Farmers Market Inc","113 W Mount Vernon St",Nixa,Christian,Missouri,65714,-93.2948,37.0434
1011238,"No View Farm & Bakery Coop","855 S Rumford Rd",Rumford,Oxford,Maine,04276,-70.637958,44.482047
1004773,"Nob Hill Growers' Market","Lead & Morningside Se",Albuquerque,Bernalillo,"New Mexico",,-106.600449,35.077529
1018089,"Noblesville Farmers Market","St Rd 32",Noblesville,Hamilton,Indiana,46060,-86.019368,40.048031
1011232,"Noco Food Cluster Winter Farmers' Market","123 N College Ave","Fort Collins",Larimer,Colorado,80524,-105.0775856,40.5878275
1002952,"Nodaway County Farmers' Market","Marymart Shopping Center, Main St In Maryville Mo",Maryville,Nodaway,Missouri,64468,-94.8739,40.3317
1009432,"Noe Valley Farmers' Market","3861 24th Street, Between Sanchez And Vicksburg Streets","San Francisco",,California,94114,-122.429,37.7514
1003840,"Noelridge Farmers Market","Corner Of Collins Road & Council Street Ne","Cedar Rapids",Linn,Iowa,52402,-91.656845,42.027648
1008055,"Nogales Mercado","163 N. Morley Avenue",Nogales,"Santa Cruz",Arizona,85621,-110.939547,31.335533
1001236,"Nokomis Farmers Market","301 E State St.",Nokomis,Montgomery,Illinois,62075,-89.2833,39.3025
1011101,"Nolensville Farmer's Market","7248 Nolensville Rd.",Nolensville,Williamson,Tennessee,37135,-86.6727292,35.9589905
1000402,"Noodles Market","932 Main Street",Smithfield,Jefferson,Ohio,43948,-80.7825,40.2691
1018216,"Norcross Community Market","5 College St.",Norcross,Gwinnett,Georgia,30071,-84.211959,33.941514
1004654,"Norcross Whistle Stop Farmer's Market","74 Park Drive, Thrasher Park, On Buchanan Street Next To The Railroad Tracks",Norcross,Gwinnett,Georgia,30071,-84.0235,33.9617
1008008,"Norfolk Farmers Market - Saturday",,Norfolk,Madison,Nebraska,68701,-97.431307,42.018947
1006734,"Norfolk Farmers Market - Tuesday And Thursday",,Norfolk,Madison,Nebraska,68701,-97.420492,42.02667
1010614,"Norfolk Farmers’ Market","19 Maple Avenue",Norfolk,Litchfield,Connecticut,06058,-73.197873,41.990739
1005695,"Norman Farmers Market","615 East Robinson St.",Norman,Cleveland,Oklahoma,73071,-97.4373,35.2329
1003547,"Normandy Village Marketplace","Rue Vendome @ 71st Street","Miami Beach",Miami-dade,Florida,33141,-80.1287,25.85537
1010140,"Norpoint Farmers Market","4848 Nassau Ne",Tacoma,Pierce,Washington,98422,-122.402709,47.300824
1005307,"Norris Square Park Farmers' Market","Diamond And Hancock Streets",Philadelphia,Philadelphia,Pennsylvania,19122,-75.13552,39.982004
1003243,Norristown,"Swede & Main Sts.",Norristown,Montgomery,Pennsylvania,,-75.3446,40.1146
1007770,"North Amherst Winter Farmers' Market","11 Meadow St.",Leverett,Hampshire,Massachusetts,01054,-72.5344,42.4115
1006252,"North Asheville Tailgate Market","1 University Heights",Asheville,Buncombe,"North Carolina",28804,-82.5664,35.6149
1004266,"North Atherton Farmers Market","2615 Greentech Drive","State College",Centre,Pennsylvania,16803,-77.92403,40.813582
1019164,"North Augusta Farmer's Market",,Verona,Augusta,Virginia,,-79.015829,38.19243
1005621,"North Beach Farmers' Market","Powell St. Between Union St. And Columbus Ave.","San Francisco","San Francisco",California,94133,-122.410913,37.800527
1006389,"North Beach Friday Night Farmers's Market","5th Street","North Beach",Calvert,Maryland,20714,-76.539,38.7077
1004562,"North Bend Farmers Market","Highways 79 & 30","North Bend",Dodge,Nebraska,68649,-96.7828,41.4678
1006138,"North Bend Farmers Market","400 Se Orchard Drive","North Bend",King,Washington,98045,-121.7843,47.49016
1001025,"North Berkeley Farmers' Market","Shattuck Ave. & Vine Street",Berkeley,Alameda,California,94709,-122.2692423,37.8802352
1002911,"North Bloomington Street Farmers Market","1215 North Bloomington(route 23)",Streator,"La Salle",Illinois,61364,-88.8357,41.1328
1009296,"North Branch Farmers' Market","8th Ave & Main","North Branch",,Minnesota,55056,-92.9826,45.5114
1011954,"North Buffalo Farmers Market","85 Dakota Avenue",Buffalo,Erie,"New York",14216,-78.867126,42.947332
1009550,"North Canton Farmers' Market","123-139 South Main Street - Rear Parking Lot Of St. Paul’s Catholic Parking Lot And The Main Street Grille","North Canton, Oh.",,Ohio,,-81.4024,40.8753
1002499,"North Center (chicago) Farmers Market","Belle Plain/damien/lincoln (4100n - 2000n)",Chicago,Cook,Illinois,60602,-87.8168,41.8401
1006213,"North Central Bronx Market","Mosholu Parkway North & Jerome",Bronx,Bronx,"New York",10467,-73.8838,40.8804
1003114,"North Central Farmers Market","Highway 20 & Harrington St. East",Johnstown,Brown,Nebraska,69214,-99.8647,42.5458
1018618,"North Central Farmers' Market","Highway 20 & Main St.",Ainsworth,Brown,Nebraska,69210,-99.8625258,42.5498949
1007159,"North Central Texas Farmers Market Corporation Iii","325 S. Main Street",Grapevine,Tarrant,Texas,76051,-97.0783,32.9382
1018812,"North Charleston Farmers Market","4800 Park Pl East","North Charleston",Charleston,"South Carolina",29405,-79.9831924,32.8815015
1006823,"North Chili Farmers Market","Methodist Church Parking Lot, 2200 Westside Dr.","North Chili",Monroe,"New York",14514,-77.7938,43.1057
1006836,"North City Farmers' Market","2700 North 13th Street","St. Louis","St. Louis City",Missouri,63106,-90.196186,38.651254
1019407,"North Creek Farmers Market","River Front Park, Rail Road Place","North Creek",Warren,"New York",12843,-73.988272,43.702638
1009245,"North East Farmers Market","Rtes 89 And 20 Corner","North East",,Pennsylvania,16428,-79.8346,42.216
1004565,"North End Commons Farmers Market","City Lot At Latham And King Streets",Rockford,Winnebago,Illinois,61103,-89.081,42.2873
1018875,"North End Farmers Market","417 Blust Ave.",Mansfield,Richland,Ohio,44903,-82.524714,40.770362
1012471,"North End Farmers Market","575 Main St",Middletown,Middlesex,Connecticut,06457,-72.652,41.563893
1001928,"North Grand Farmers Market Association","North Grand Mall",Ames,Story,Iowa,50010,-93.6205,42.0494
1006468,"North Greenbush Farmers Market","95 Williams Rd.","North Greenbush",Rensselaer,"New York",12198,-73.676923,42.691363
1007439,"North Guilford - Dudley Farmers’ Market","2351 Durham Road",Guilford,"New Haven",Connecticut,,-72.7191,41.3531
1007582,"North Haven Farmers' Market",,"North Haven",Knox,Maine,04853,-68.8735,44.1279
1003200,"North Hollywood Valley Farmers Market","Bellingham & Victory Blvd.","Sherman Oakes","Los Angeles",California,91423,-118.399,34.1864
1018184,"North Iowa Farmers Market","1st Ne And Delaware","Mason City","Cerro Gordo",Iowa,50401,-93.199249,43.15259
1004592,"North Kansas City Farmers Market","Armour Rd And Howell St In North Kansas City Mo","North Kansas City",Clay,Missouri,64116,-94.57233,39.14228
1009433,"North Long Beach Market","E. Artesia Blvd.","Long Beach",,California,,-118.194,33.8743
1018566,"North Manchester Farmers' Market","502 E Main St","North Manchester",Wabash,Indiana,46962,-85.763837,40.999378
1018550,"North Market Farmers' Market","59 Spruce Street",Columbus,Franklin,Ohio,43215,-83.0043304,39.9718961
1001030,"North Mecklenburg Farmers Market","700 N. Tryon Street",Charlotte,Mecklenburg,"North Carolina",28202,-80.8893,35.4745
1009199,"North Miami Farmers Market","770 Ne 125 Street","North Miami",,Florida,33161,-80.1832,25.8904
1001059,"North Myrtle Beach Farmers Market","925 First Avenue South","North Myrtle Beach",Horry,"South Carolina",29582,-78.683173,33.827655
1005978,"North Naples Green Market","Vanderbilt Beach Road",Naples,Collier,Florida,34109,-81.7707,26.2462
1004704,"North Oakland Farmer's Market - Phat Beets Produce","942 Stanford Ave.",Oakland,Alameda,California,94608,-122.2767591,37.8438207
1012441,"North Park Thursday Certified Farmers' Market","3001 North Park Way","San Diego","San Diego",California,92104,-117.1300547,32.747343
1005629,"North Plains Farmers' Market","Nw Commercial Street","North Plains",Washington,Oregon,97133,-123.001725,45.59787
1000994,"North Plainsfield Farmers Market","Somerset & Race St.","North Plainsfield",Somerset,"New Jersey",07060,-74.428,40.6209
1018594,"North Platte Farmers Market",,"North Platte",Lincoln,Nebraska,69101,-100.762034,41.12392
1012277,"North Port Farmers Market","4970 City Hall Blvd.","North Port",Sarasota,Florida,34286,-82.206423,27.074732
1004865,"North Prairie Farmers Market - Minot","Corner Of 3rd Ave Sw And Broadway",Minot,Ward,"North Dakota",58701,-101.295598,48.233564
1002287,"North Prairie Farmers Market - Velva","Hwy 52 And Hwy 41",Velva,Mchenry,"North Dakota",58790,-100.926,48.0524
1003910,"North Prairie Farmers Market- Burke County",,Bowbells,Burke,"North Dakota",,-102.24,48.8219
1000507,"North Prairie/kenmare Farmers Market","Square City Park",Kenmare,Ward,"North Dakota",58746,-102.137,48.6422
1003619,"North Prarie Farmers Markets-stanley",,Stanley,Mountrail,"North Dakota",,-102.397,48.3725
1007616,"North Quincy Farmers Market","1 Heritage Drive, Ing Parking Lot",Quincy,,Massachusetts,02171,-71.0348,42.2776
1000176,"North Raleigh Farmers' Market","1145 Falls River Avenue",Raleigh,Wake,"North Carolina",27614,-78.58866,35.906849
1002861,"North Royalton Farmers Market","Memorial Park State Rd","North Royalton",Cuyahoga,Ohio,44133,-81.7245,41.3096
1018112,"North San Diego (sikes Adobe) Certified Farmers Market, At The Sikes Adobe Historic Farmstead","12655 Sunset Drive",Escondido,"San Diego",California,92025,-117.067097,33.06704
1005980,"North Scottsdale Farmers Market","8740 E Shea Blvd",Scottsdale,Maricopa,Arizona,85260,-111.892551,33.582474
1007104,"North Side Citiparks Farmers Market","East Park",Pittsburgh,Allegheny,Pennsylvania,15212,-79.5834,40.0172
1009884,"North Square Farmers Market","50 North Main Street",Chambersburg,Franklin,Pennsylvania,17201,-77.660955,39.938432
1018455,"North St. Mary's County Farmers Market","37600 New Market Turner Road","Charlotte Hall","St. Mary's",Maryland,20622,-76.77563,38.473539
1011303,"North Stafford Farmers Market","125 Hospital Center Blvd.",Stafford,Stafford,Virginia,22554,-77.405596,38.414943
1016896,"North Stafford Farmers Market - Long & Long Llc","125 Hospital Center Boulevard, Behind Stafford Hospital",Stafford,Stafford,Virginia,22554,-77.4072103,38.4151736
1001488,"North Star Farmers Market","Located At Ruffin-mayfield Exit To Mayfield To Service Road",Ruffin,Rockingham,"North Carolina",27326,-79.5435,36.4561
1003931,"North Star Market",,Carpio,Ward,"North Dakota",,-101.715,48.4421
1003180,"North Tonawanda City Market","Robinson St. And Payne Ave.","North Tonawanda",Niagara,"New York",14120,-78.870528,43.033984
1003084,"North Troy Farmers Market","Tranquil Gardens Center","North Troy",Orleans,Vermont,05855,-72.3998,44.9945
1007054,"North Umpqua Farmers And Artisans Regional Marketplace (nufarm)","110 East B. Avenue",Drain,"Douglas County",Oregon,,-123.313,43.6627
1003739,"North Union Farmers Market At Chagrin Falls","Band Stand Triangle Park","Chagrin Falls",Cuyahoga,Ohio,44022,-81.391704,41.43036
1003741,"North Union Farmers Market At Cleveland Clinic Beachwood","26900 Cedar Road",Beachwood,Cuyahoga,Ohio,44122,-81.4891619,41.500524
1003742,"North Union Farmers Market At Crocker Park","Crocker Road And Market Street",Westlake,Cuyahoga,Ohio,44145,-81.950408,41.457881
1003744,"North Union Farmers Market At Playhousesquare/csu","Star Plaza, Euclid Avenue And E. 14th",Cleveland,Cuyahoga,Ohio,44115,-81.681848,41.500652
1003746,"North Union Farmers Market At Shaker Square","Shaker Square",Cleveland,Cuyahoga,Ohio,44120,-81.5911402,41.4839508
1003740,"North Union Farmers Market At The Cleveland Clinic Main Campus","East 100th Street And Carnegie Ave.",Cleveland,Cuyahoga,Ohio,44106,-81.617533,41.502183
1009628,"North Union Farmers Market At University Hospitals","2074 Adelbert Road",Cleveland,Cuyahoga,Ohio,44106,-81.607019,41.504883
1003745,"North Union Farmers Market Indoor Winter Market At Shaker Square","13209 Shaker Square",Cleveland,Cuyahoga,Ohio,44120,-81.589906,41.484433
1002897,"North Village Arts District Farmers And Artisans Market","126 North 10th Street",Columbia,Boone,Missouri,65201,-92.3263752,38.9530586
1007617,"Northampton Gothic Street Farmers Market","Gothic Street, Downtown",Northampton,,Massachusetts,01060,-72.6322,42.3204
1007618,"Northampton Thornes Marketplace Farmers Market","150 Main Street",Northampton,,Massachusetts,01060,-72.6306,42.3181
1012164,"Northampton Tuesday Farmers' Market","99 Armory St., Northampton, Ma 01060",Northampton,Hampshire,Massachusetts,01060,-72.630195,42.318193
1010744,"Northampton Winter Farmers' Market","80 Locust Street",Northampton,Hampshire,Massachusetts,01060,-72.655746,42.331782
1003694,"Northbrook Farmers Market","Cherry Lane And Meadow Road",Northbrook,Cook,Illinois,60062,-87.8286573,42.1314024
1000036,"Northeast Farmers Market","Lake Carolina Town Center",Columbia,Richland,"South Carolina",29229,-80.8965,34.1774
1012525,"Northeast Farmers' Market","3001 Independence Ave","Kansas City",Jackson,Missouri,64124,-94.5456169,39.105802
1003324,"Northeast Georgia. Locally Grown.Net - Habersham County Site","295 E. Green St.",Clarkesville,Habersham,Georgia,30523,-83.5231858,34.6164668
1010164,"Northeast Georgia. Locally Grown.Net - Hall County Site","322 Academy Street Ne",Gainesville,Hall,Georgia,30501,-83.825185,34.302206
1003325,"Northeast Georgia. Locally Grown.Net - Rabun County Site","63 Mill Gap Lane",Tiger,Rabun,Georgia,30576,-83.4268816,34.8626154
1008955,"Northeast Harbor Farmers' Market","Harbor Drive","Northeast Harbor",Hancock,Maine,04662,-68.285231,44.293309
1006665,"Northeast Michigan Regional Farm Market","4440 Us-23",Oscoda,Iosco,Michigan,48750,-83.324926,44.404185
1012105,"Northeast Michigan Regional Farm Market","815 W. Lake Street (us-23)","Tawas City",Iosco,Michigan,48763,-83.5262372,44.2605697
1006780,"Northeast Minneapolis Farmers Market","University Avenue Ne And 7th Avenue Ne",Minneapolis,Hennepin,Minnesota,55413,-93.261652,44.9956749
1010755,"Northeast Washington (new) Farmers Market","Corner Of Main And Astor",Colville,Stevens,Washington,99114,-117.9057644,48.5432752
1002002,"Northern Liberties Farmers Market","2nd & Poplar Streets",Philadelphia,Philadelphia,Pennsylvania,19104,-75.1407,39.9641
1002120,"Northfield Farmer's Market","7th St",Northfield,Rice,Minnesota,55057,-93.163741,44.45319
1010243,"Northfield Farmers Market","Depot Sq",Northfield,Washington,Vermont,05663,-72.65683,44.148617
1004982,"Northfield Farmers' Market","I-70 & Quebec",Denver,Denver,Colorado,,-104.903,39.7402
1004428,"Northfield Farmers' Market","Main Street",Northfield,Franklin,Massachusetts,01360,-72.450929,42.70338
1001377,"Northglenn Mall Farmers Market","104th & I-25 Northglenn Mall",Northglenn,Adams,Colorado,80035,-104.991182,39.889155
1000392,"Northport Farmers Market","Cow Harbor Parking Lot At The Harbor",Northport,Suffolk,"New York",11768,-73.351584,40.899796
1002764,"Northport Farmers Market","105 S. Bay Street",Northport,Leelanau,Michigan,49670,-85.614175,45.129668
1012003,"Northport Va Farmers Market","79 Middleville Rd",Northport,Suffolk,"New York",11768,-73.308946,40.89445
1018728,"Northridge Farmers Market And Family Festival","9301 Tampa Ave",Northridge,"Los Angeles",California,91324,-118.5562362,34.2385732
1004512,"Northside Farmers Market","North 3rd And Mesquite",Abilene,Taylor,Texas,79601,-99.7303,32.4513
1006750,"Northside Farmers Market","4101 Hamilton Avenue",Cincinnati,Hamilton,Ohio,45223,-84.539695,39.160511
1019231,"Northside Farmers Market","2900 N. Sherman",Madison,Dane,Wisconsin,53704,-89.363109,43.128582
1001543,"Northside Farmers Market","Big Lots Parking Lot, 435 State St.",Binghamton,Broome,"New York",,-73.941,41.5147
1008530,"Northside Farmers Market At Edgewater","2957 County Cx",Portage,Columbia,Wisconsin,53901,-89.471969,43.572223
1010939,"Northside Farmers' Market Year Round","901 Elm Street",Youngstown,Mahoning,Ohio,44505,-80.645004,41.112216
1006291,"Northville Farmers Market","301 Center Street",Northville,Wayne,Michigan,48167,-83.483326,42.426989
1005726,"Northville Farmers' Market","Waterfront Park, Off Main Street",Northville,Fulton,"New York",,-74.1702,43.2258
1002639,"Northway Mall Wednesday Farmers Market","3101 Penland Parkway",Anchorage,Anchorage,Alaska,99508,-149.112,61.1505
1012245,"Northwest Detroit Farmers' Market","18445 Scarsdale St.",Detroit,Wayne,Michigan,48223,-83.2236095,42.4068148
1018447,"Northwest Farmers Market, Inc.","Taylor Park, Main Street","St. Albans",Franklin,Vermont,05478,-73.082042,44.811375
1000866,"Northwind Perennial Farm Market","7047 Hospital Road",Burlington,Walworth,Wisconsin,53105,-88.408442,42.654478
1007546,"Northwood Farmers Market","Main Street, South Of Courthouse",Northwood,Worth,Iowa,50459,-93.2183,43.4442
1005373,"Norton County Farmers Market","Norton Elmwood Park",Norton,Norton,Kansas,67654,-99.8844,39.8249
1002168,"Norton Friends & Farmers Market","815 Park Avenue, S.W.",Norton,Norton,Virginia,24273,-82.629976,36.933188
1007507,"Norwalk - Calvary Baptist Church Farmers’ Market","21 Concord Street",Norwalk,Fairfield,Connecticut,,-73.4178,41.0934
1007508,"Norwalk - Health Department Farmers’ Market","137 East Avenue",Norwalk,Fairfield,Connecticut,,-73.4077,41.1123
1003888,"Norwalk - Rowayton Farmers’ Market","177 Rowayton Avenue",Rowayton,Fairfield,Connecticut,,-73.4437,41.0698
1002831,"Norwalk Area Farmers Market","Dollar General Store Parking Lot",Norwalk,Warren,Iowa,50211,-93.6798,41.4787
1001858,"Norwalk Farmers Market","Alondra & Pioneer",Norwalk,"Los Angeles",California,90650,-118.082,33.8877
1000611,"Norwalk Farmers Market","2 Church Street",Norwalk,Huron,Ohio,44857,-82.617223,41.241406
1007446,"Norwalk Farmers Market","Flax Hill Road, South Norwalk",Norwalk,Fairfield,Connecticut,06850,-73.4329,41.1224
1008781,"Norway Farmers Market",,Norway,Oxford,Maine,04268,-70.54481,44.213957
1008134,"Norwich Downtown Farmers Market","100 Chelsea Harbor Drive",Norwich,"New London",Connecticut,06360,-72.07872,41.522996
1019008,"Norwich Farmers Market","2-75 North Broad Street",Norwich,Chenango,"New York",13815,-75.523491,42.53149
1018468,"Norwich Farmers Market","281 Route 5 South",Norwich,Windsor,Vermont,05055,-72.317164,43.697842
1005379,"Norwich Winter Farmers Market","300 Main St",Norwich,Windsor,Vermont,05055,-72.307907,43.71389
1011253,"Norwood Farm & Craft Market-summer","Grand Ave And Lucerne St",Norwood,"San Miguel",Colorado,81423,-108.2895601,38.1307641
1005219,"Norwood Farmers Market","Nahatan St & Washington St",Norwood,Norfolk,Massachusetts,02062,-71.2004066,42.1948182
1001199,"Nottingham Farmers' Market","129 Stage Rd",Nottingham,Rockingham,"New Hampshire",03290,-71.101692,43.116601
1019345,"Nourish Knoxville's Winter Farmers' Market","201 3rd Avenue",Knoxville,Knox,Tennessee,37917,-83.922656,35.976857
1009547,"Novant Health And The Park-huntersville Farmers' Market","Corner Of Reese Boulevard And Gilead Road On Presbyterian Campus",Huntersville,,"North Carolina",28078,-80.8625,35.4072
1018291,"Nowata Can Garden Market","Cherokee Avenue",Nowata,Nowata,Oklahoma,74048,-95.635868,36.700398
1010393,"Nowata Farmers Market","329 S Ash",Nowata,Nowata,Oklahoma,74048,-95.6296737,36.6953654
1003229,"Noxubee County Farmers Market Macon Miss","16295 Hyway 45",Macon,Noxubee,Mississippi,39341,-88.568001,33.212553
1004707,"Npfm - Mohall","602 Main St. East",Mohall,,"North Dakota",,-101.503,48.7635
1010277,"Ntcc Farmer's Market","2886 Fm 1735","Mount Pleasant",Titus,Texas,75455,-94.877911,33.105936
1001219,"Nummi Fm","45500 Fremont Blvd.",,Alameda,California,,-121.942,37.4883
